,Data,Value
4259,"255,255,255,...,255,255,255",one
4260,"255,255,255,...,255,255,255",one
4261,"255,255,255,...,255,255,255",one
4262,"255,255,255,...,255,255,255",one
4263,"255,255,255,...,,92,,92,,92",one
4264,"255,255,255,...,255,255,255",one
4265,"255,255,255,...,255,255,255",one
4266,"255,255,255,...,255,255,255",one
4267,"255,255,255,...,255,255,255",one
4268,"255,255,255,...,255,255,255",one
4269,"255,255,255,...,255,255,255",one
4270,"255,255,255,...,255,255,255",one
4271,"255,255,255,...,255,255,255",one
4272,"255,255,255,...,255,255,255",one
4273,"255,255,255,...,255,255,255",one
4274,"255,255,255,...,255,255,255",one
4275,"255,255,255,...,255,255,255",one
4276,"255,255,255,...,255,255,255",one
4277,"255,255,255,...,,92,,92,,92",one
4278,"255,255,255,...,255,255,255",one
4279,"255,255,255,...,255,255,255",one
4280,"255,255,255,...,255,255,255",one
4281,"255,255,255,...,255,255,255",one
4282,"255,255,255,...,255,255,255",one
4283,"255,255,255,...,255,255,255",one
4284,"255,255,255,...,255,255,255",one
4285,"255,255,255,...,255,255,255",one
4286,"255,255,255,...,255,255,255",one
4287,"255,255,255,...,255,255,255",one
4288,"255,255,255,...,255,255,255",one
4289,"255,255,255,...,185,185,185",one
4290,"255,255,255,...,255,255,255",one
4291,"255,255,255,...,179,179,179",one
4292,"255,255,255,...,255,255,255",one
4293,"255,255,255,...,255,255,255",one
4294,"255,255,255,...,255,255,255",one
4295,"255,255,255,...,254,255,255",one
4296,"255,255,255,...,255,255,255",one
4297,"255,255,255,...,255,255,255",one
4298,"255,255,255,...,255,255,255",one
4299,"255,255,255,...,255,255,255",one
4300,"255,255,255,...,,93,,93,,93",one
4301,"255,255,255,...,255,255,255",one
4302,"255,255,255,...,255,255,255",one
4303,"255,255,255,...,255,255,255",one
4304,"255,255,255,...,255,255,255",one
4305,"255,255,255,...,255,255,255",one
4306,"255,255,255,...,255,255,255",one
4307,"255,255,255,...,255,255,255",one
4308,"255,255,255,...,255,255,255",one
4309,"255,255,255,...,255,255,255",one
4310,"255,255,255,...,255,255,255",one
4311,"255,255,255,...,255,255,255",one
4312,"255,255,255,...,255,255,255",one
4313,"255,255,255,...,255,255,255",plus cleaned
4314,"255,255,255,...,255,255,255",plus cleaned
4315,"255,255,255,...,255,255,255",plus cleaned
4316,"255,255,255,...,255,255,255",plus cleaned
4317,"255,255,255,...,255,255,255",plus cleaned
4318,"255,255,255,...,255,255,255",plus cleaned
4319,"255,255,255,...,255,255,255",plus cleaned
4320,"255,255,255,...,255,255,255",plus cleaned
4321,"255,255,255,...,255,255,255",plus cleaned
4322,"255,255,255,...,255,255,255",plus cleaned
4323,"255,255,255,...,255,255,255",plus cleaned
4324,"255,255,255,...,255,255,255",plus cleaned
4325,"255,255,255,...,255,255,255",plus cleaned
4326,"255,255,255,...,255,255,255",plus cleaned
4327,"255,255,255,...,255,255,255",plus cleaned
4328,"255,255,255,...,255,255,255",plus cleaned
4329,"255,255,255,...,255,255,255",plus cleaned
4330,"255,255,255,...,255,255,255",plus cleaned
4331,"255,255,255,...,255,255,255",plus cleaned
4332,"255,255,255,...,255,255,255",plus cleaned
4333,"255,255,255,...,255,255,255",plus cleaned
4334,"255,255,255,...,255,255,255",plus cleaned
4335,"255,255,255,...,255,255,255",plus cleaned
4336,"255,255,255,...,255,255,255",plus cleaned
4337,"255,255,255,...,255,255,255",plus cleaned
4338,"255,255,255,...,255,255,255",plus cleaned
4339,"255,255,255,...,255,255,255",plus cleaned
4340,"255,255,255,...,255,255,255",plus cleaned
4341,"255,255,255,...,255,255,255",plus cleaned
4342,"255,255,255,...,255,255,255",plus cleaned
4343,"255,255,255,...,255,255,255",plus cleaned
4344,"255,255,255,...,255,255,255",plus cleaned
4345,"255,255,255,...,255,255,255",plus cleaned
4346,"255,255,255,...,255,255,255",plus cleaned
4347,"255,255,255,...,255,255,255",plus cleaned
4348,"255,255,255,...,255,255,255",plus cleaned
4349,"255,255,255,...,255,255,255",plus cleaned
4350,"255,255,255,...,255,255,255",plus cleaned
4351,"255,255,255,...,255,255,255",plus cleaned
4352,"255,255,255,...,255,255,255",plus cleaned
4353,"255,255,255,...,255,255,255",plus cleaned
4354,"255,255,255,...,,93,,93,,93",plus cleaned
4355,"255,255,255,...,255,255,255",plus cleaned
4356,"255,255,255,...,254,254,254",plus cleaned
4357,"255,255,255,...,255,255,255",plus cleaned
4358,"255,255,255,...,255,255,255",plus cleaned
4359,"255,255,255,...,255,255,255",plus cleaned
4360,"255,255,255,...,255,255,255",plus cleaned
4361,"255,255,255,...,255,255,255",plus cleaned
4362,"255,255,255,...,255,255,255",plus cleaned
4363,"255,255,255,...,255,255,255",plus cleaned
4364,"255,255,255,...,255,255,255",plus cleaned
4365,"255,255,255,...,255,255,255",plus cleaned
4366,"255,255,255,...,255,255,255",plus cleaned
4367,"255,255,255,...,255,255,255",plus cleaned
4368,"255,255,255,...,255,255,255",plus cleaned
4369,"255,255,255,...,255,255,255",plus cleaned
4370,"255,255,255,...,255,255,255",plus cleaned
4371,"255,255,255,...,,93,,93,,93",plus cleaned
4372,"255,255,255,...,255,255,255",plus cleaned
4373,"255,255,255,...,255,255,255",plus cleaned
4374,"255,255,255,...,255,255,255",plus cleaned
4375,"255,255,255,...,255,255,255",plus cleaned
4376,"255,255,255,...,252,252,252",plus cleaned
4377,"255,255,255,...,255,255,255",plus cleaned
4378,"255,255,255,...,255,255,255",plus cleaned
4379,"255,255,255,...,255,255,255",plus cleaned
4380,"255,255,255,...,255,255,255",plus cleaned
4381,"255,255,255,...,255,255,255",plus cleaned
4382,"255,255,255,...,255,255,255",plus cleaned
4383,"255,255,255,...,255,255,255",plus cleaned
4384,"255,255,255,...,255,255,255",plus cleaned
4385,"255,255,255,...,255,255,255",plus cleaned
4386,"255,255,255,...,255,255,255",plus cleaned
4387,"255,255,255,...,255,255,255",plus cleaned
4388,"255,255,255,...,255,255,255",plus cleaned
4389,"255,255,255,...,255,255,255",plus cleaned
4390,"255,255,255,...,255,255,255",plus cleaned
4391,"255,255,255,...,255,255,255",plus cleaned
4392,"255,255,255,...,251,251,251",plus cleaned
4393,"255,255,255,...,255,255,255",plus cleaned
4394,"255,255,255,...,255,255,255",plus cleaned
4395,"255,255,255,...,255,255,255",plus cleaned
4396,"255,255,255,...,255,255,255",plus cleaned
4397,"255,255,255,...,255,255,255",plus cleaned
4398,"255,255,255,...,255,255,255",plus cleaned
4399,"255,255,255,...,255,255,255",plus cleaned
4400,"255,255,255,...,255,255,255",plus cleaned
4401,"255,255,255,...,255,255,255",plus cleaned
4402,"255,255,255,...,255,255,255",plus cleaned
4403,"255,255,255,...,255,255,255",plus cleaned
4404,"255,255,255,...,255,255,255",plus cleaned
4405,"255,255,255,...,255,255,255",plus cleaned
4406,"255,255,255,...,255,255,255",plus cleaned
4407,"255,255,255,...,255,255,255",plus cleaned
4408,"255,255,255,...,255,255,255",plus cleaned
4409,"255,255,255,...,255,255,255",plus cleaned
4410,"255,255,255,...,255,255,255",plus cleaned
4411,"255,255,255,...,255,255,255",plus cleaned
4412,"255,255,255,...,255,255,255",plus cleaned
4413,"255,255,255,...,255,255,255",plus cleaned
4414,"255,255,255,...,255,255,255",plus cleaned
4415,"255,255,255,...,255,255,255",plus cleaned
4416,"255,255,255,...,255,255,255",plus cleaned
4417,"255,255,255,...,255,255,255",plus cleaned
4418,"255,255,255,...,255,255,255",plus cleaned
4419,"255,255,255,...,255,255,255",plus cleaned
4420,"255,255,255,...,255,255,255",plus cleaned
4421,"255,255,255,...,255,255,255",plus cleaned
4422,"255,255,255,...,255,255,255",plus cleaned
4423,"255,255,255,...,255,255,255",plus cleaned
4424,"255,255,255,...,255,255,255",plus cleaned
4425,"255,255,255,...,255,255,255",plus cleaned
4426,"255,255,255,...,255,255,255",plus cleaned
4427,"255,255,255,...,255,255,255",plus cleaned
4428,"255,255,255,...,255,255,255",plus cleaned
4429,"255,255,255,...,255,255,255",plus cleaned
4430,"255,255,255,...,255,255,255",plus cleaned
4431,"255,255,255,...,255,255,255",plus cleaned
4432,"255,255,255,...,255,255,255",plus cleaned
4433,"255,255,255,...,255,255,255",plus cleaned
4434,"255,255,255,...,255,255,255",plus cleaned
4435,"255,255,255,...,255,255,255",plus cleaned
4436,"255,255,255,...,252,252,252",plus cleaned
4437,"255,255,255,...,255,255,255",plus cleaned
4438,"255,255,255,...,255,255,255",plus cleaned
4439,"255,255,255,...,255,255,255",plus cleaned
4440,"255,255,255,...,255,255,255",plus cleaned
4441,"255,255,255,...,255,255,255",plus cleaned
4442,"255,255,255,...,255,255,255",plus cleaned
4443,"255,255,255,...,255,255,255",plus cleaned
4444,"255,255,255,...,255,255,255",plus cleaned
4445,"255,255,255,...,255,255,255",plus cleaned
4446,"255,255,255,...,255,255,255",plus cleaned
4447,"255,255,255,...,255,255,255",plus cleaned
4448,"255,255,255,...,255,255,255",plus cleaned
4449,"255,255,255,...,255,255,255",plus cleaned
4450,"255,255,255,...,255,255,255",plus cleaned
4451,"255,255,255,...,255,255,255",plus cleaned
4452,"255,255,255,...,255,255,255",plus cleaned
4453,"255,255,255,...,255,255,255",plus cleaned
4454,"255,255,255,...,255,255,255",plus cleaned
4455,"255,255,255,...,255,255,255",plus cleaned
4456,"255,255,255,...,255,255,255",plus cleaned
4457,"255,255,255,...,255,255,255",plus cleaned
4458,"255,255,255,...,255,255,255",plus cleaned
4459,"255,255,255,...,255,255,255",plus cleaned
4460,"255,255,255,...,255,255,255",plus cleaned
4461,"255,255,255,...,255,255,255",plus cleaned
4462,"255,255,255,...,255,255,255",plus cleaned
4463,"255,255,255,...,255,255,255",plus cleaned
4464,"255,255,255,...,255,255,255",plus cleaned
4465,"255,255,255,...,255,255,255",plus cleaned
4466,"255,255,255,...,255,255,255",plus cleaned
4467,"255,255,255,...,255,255,255",plus cleaned
4468,"255,255,255,...,255,255,255",plus cleaned
4469,"255,255,255,...,255,255,255",plus cleaned
4470,"255,255,255,...,255,255,255",plus cleaned
4471,"255,255,255,...,255,255,255",plus cleaned
4472,"255,255,255,...,255,255,255",plus cleaned
4473,"255,255,255,...,255,255,255",plus cleaned
4474,"255,255,255,...,255,255,255",plus cleaned
4475,"255,255,255,...,255,255,255",plus cleaned
4476,"255,255,255,...,255,255,255",plus cleaned
4477,"255,255,255,...,255,255,255",plus cleaned
4478,"255,255,255,...,255,255,255",plus cleaned
4479,"255,255,255,...,255,255,255",plus cleaned
4480,"255,255,255,...,255,255,255",plus cleaned
4481,"255,255,255,...,255,255,255",plus cleaned
4482,"255,255,255,...,255,255,255",plus cleaned
4483,"255,255,255,...,255,255,255",plus cleaned
4484,"255,255,255,...,255,255,255",plus cleaned
4485,"255,255,255,...,255,255,255",plus cleaned
4486,"255,255,255,...,255,255,255",plus cleaned
4487,"255,255,255,...,255,255,255",plus cleaned
4488,"255,255,255,...,255,255,255",plus cleaned
4489,"255,255,255,...,255,255,255",plus cleaned
4490,"255,255,255,...,255,255,255",plus cleaned
4491,"255,255,255,...,255,255,255",plus cleaned
4492,"255,255,255,...,255,255,255",plus cleaned
4493,"255,255,255,...,255,255,255",plus cleaned
4494,"255,255,255,...,255,255,255",plus cleaned
4495,"255,255,255,...,255,255,255",plus cleaned
4496,"255,255,255,...,255,255,255",plus cleaned
4497,"255,255,255,...,255,255,255",plus cleaned
4498,"255,255,255,...,255,255,255",plus cleaned
4499,"255,255,255,...,255,255,255",plus cleaned
4500,"255,255,255,...,255,255,255",plus cleaned
4501,"255,255,255,...,255,255,255",plus cleaned
4502,"255,255,255,...,255,255,255",plus cleaned
4503,"255,255,255,...,255,255,255",plus cleaned
4504,"255,255,255,...,255,255,255",plus cleaned
4505,"255,255,255,...,185,185,185",plus cleaned
4506,"255,255,255,...,255,255,255",plus cleaned
4507,"255,255,255,...,255,255,255",plus cleaned
4508,"255,255,255,...,255,255,255",plus cleaned
4509,"255,255,255,...,255,255,255",plus cleaned
4510,"255,255,255,...,255,255,255",plus cleaned
4511,"255,255,255,...,255,255,255",plus cleaned
4512,"255,255,255,...,255,255,255",plus cleaned
4513,"255,255,255,...,255,255,255",plus cleaned
4514,"255,255,255,...,255,255,255",plus cleaned
4515,"255,255,255,...,255,255,255",plus cleaned
4516,"255,255,255,...,255,255,255",plus cleaned
4517,"255,255,255,...,255,255,255",plus cleaned
4518,"255,255,255,...,255,255,255",plus cleaned
4519,"255,255,255,...,255,255,255",plus cleaned
4520,"255,255,255,...,255,255,255",plus cleaned
4521,"255,255,255,...,255,255,255",plus cleaned
4522,"255,255,255,...,255,255,255",plus cleaned
4523,"255,255,255,...,255,255,255",plus cleaned
4524,"255,255,255,...,255,255,255",plus cleaned
4525,"255,255,255,...,255,255,255",plus cleaned
4526,"255,255,255,...,255,255,255",plus cleaned
4527,"255,255,255,...,255,255,255",plus cleaned
4528,"255,255,255,...,255,255,255",plus cleaned
4529,"255,255,255,...,255,255,255",plus cleaned
4530,"255,255,255,...,255,255,255",plus cleaned
4531,"255,255,255,...,255,255,255",plus cleaned
4532,"255,255,255,...,255,255,255",plus cleaned
4533,"255,255,255,...,255,255,255",plus cleaned
4534,"255,255,255,...,255,255,255",plus cleaned
4535,"255,255,255,...,255,255,255",plus cleaned
4536,"255,255,255,...,255,255,255",plus cleaned
4537,"255,255,255,...,255,255,255",plus cleaned
4538,"255,255,255,...,255,255,255",plus cleaned
4539,"255,255,255,...,255,255,255",plus cleaned
4540,"255,255,255,...,255,255,255",plus cleaned
4541,"255,255,255,...,255,255,255",plus cleaned
4542,"255,255,255,...,255,255,255",plus cleaned
4543,"255,255,255,...,255,255,255",plus cleaned
4544,"255,255,255,...,255,255,255",plus cleaned
4545,"255,255,255,...,255,255,255",plus cleaned
4546,"255,255,255,...,255,255,255",plus cleaned
4547,"255,255,255,...,255,255,255",plus cleaned
4548,"255,255,255,...,255,255,255",plus cleaned
4549,"255,255,255,...,255,255,255",plus cleaned
4550,"255,255,255,...,255,255,255",plus cleaned
4551,"255,255,255,...,255,255,255",plus cleaned
4552,"255,255,255,...,255,255,255",plus cleaned
4553,"255,255,255,...,255,255,255",plus cleaned
4554,"255,255,255,...,255,255,255",plus cleaned
4555,"255,255,255,...,255,255,255",plus cleaned
4556,"255,255,255,...,255,255,255",plus cleaned
4557,"255,255,255,...,255,255,255",plus cleaned
4558,"255,255,255,...,255,255,255",plus cleaned
4559,"255,255,255,...,255,255,255",plus cleaned
4560,"255,255,255,...,255,255,255",plus cleaned
4561,"255,255,255,...,255,255,255",plus cleaned
4562,"255,255,255,...,255,255,255",plus cleaned
4563,"255,255,255,...,255,255,255",plus cleaned
4564,"255,255,255,...,255,255,255",plus cleaned
4565,"255,255,255,...,,93,,93,,93",plus cleaned
4566,"255,255,255,...,255,255,255",plus cleaned
4567,"255,255,255,...,255,255,255",plus cleaned
4568,"255,255,255,...,255,255,255",plus cleaned
4569,"255,255,255,...,255,255,255",plus cleaned
4570,"255,255,255,...,255,255,255",plus cleaned
4571,"255,255,255,...,252,252,252",plus cleaned
4572,"255,255,255,...,255,255,255",plus cleaned
4573,"255,255,255,...,255,255,255",plus cleaned
4574,"255,255,255,...,255,255,255",plus cleaned
4575,"255,255,255,...,255,255,255",plus cleaned
4576,"255,255,255,...,255,255,255",plus cleaned
4577,"255,255,255,...,255,255,255",plus cleaned
4578,"255,255,255,...,255,255,255",plus cleaned
4579,"255,255,255,...,255,255,255",plus cleaned
4580,"255,255,255,...,255,255,255",plus cleaned
4581,"255,255,255,...,255,255,255",plus cleaned
4582,"255,255,255,...,255,255,255",plus cleaned
4583,"255,255,255,...,255,255,255",plus cleaned
4584,"255,255,255,...,255,255,255",plus cleaned
4585,"255,255,255,...,255,255,255",plus cleaned
4586,"255,255,255,...,255,255,255",plus cleaned
4587,"255,255,255,...,255,255,255",plus cleaned
4588,"255,255,255,...,255,255,255",plus cleaned
4589,"255,255,255,...,255,255,255",plus cleaned
4590,"255,255,255,...,255,255,255",plus cleaned
4591,"255,255,255,...,255,255,255",plus cleaned
4592,"255,255,255,...,255,255,255",plus cleaned
4593,"255,255,255,...,255,255,255",plus cleaned
4594,"255,255,255,...,255,255,255",plus cleaned
4595,"255,255,255,...,255,255,255",plus cleaned
4596,"255,255,255,...,255,255,255",plus cleaned
4597,"255,255,255,...,255,255,255",plus cleaned
4598,"255,255,255,...,255,255,255",plus cleaned
4599,"255,255,255,...,255,255,255",plus cleaned
4600,"255,255,255,...,255,255,255",plus cleaned
4601,"255,255,255,...,255,255,255",plus cleaned
4602,"255,255,255,...,255,255,255",plus cleaned
4603,"255,255,255,...,255,255,255",plus cleaned
4604,"255,255,255,...,255,255,255",plus cleaned
4605,"255,255,255,...,255,255,255",plus cleaned
4606,"255,255,255,...,255,255,255",plus cleaned
4607,"255,255,255,...,255,255,255",plus cleaned
4608,"255,255,255,...,255,255,255",plus cleaned
4609,"255,255,255,...,255,255,255",plus cleaned
4610,"255,255,255,...,255,255,255",plus cleaned
4611,"255,255,255,...,255,255,255",plus cleaned
4612,"255,255,255,...,255,255,255",plus cleaned
4613,"255,255,255,...,255,255,255",plus cleaned
4614,"255,255,255,...,255,255,255",plus cleaned
4615,"255,255,255,...,255,255,255",plus cleaned
4616,"255,255,255,...,255,255,255",plus cleaned
4617,"255,255,255,...,255,255,255",plus cleaned
4618,"255,255,255,...,255,255,255",plus cleaned
4619,"255,255,255,...,255,255,255",plus cleaned
4620,"255,255,255,...,255,255,255",plus cleaned
4621,"255,255,255,...,255,255,255",plus cleaned
4622,"255,255,255,...,255,255,255",plus cleaned
4623,"255,255,255,...,255,255,255",plus cleaned
4624,"255,255,255,...,255,255,255",plus cleaned
4625,"255,255,255,...,255,255,255",plus cleaned
4626,"255,255,255,...,255,255,255",plus cleaned
4627,"255,255,255,...,255,255,255",plus cleaned
4628,"255,255,255,...,255,255,255",plus cleaned
4629,"255,255,255,...,255,255,255",plus cleaned
4630,"255,255,255,...,255,255,255",plus cleaned
4631,"255,255,255,...,255,255,255",plus cleaned
4632,"255,255,255,...,255,255,255",plus cleaned
4633,"255,255,255,...,255,255,255",plus cleaned
4634,"255,255,255,...,255,255,255",plus cleaned
4635,"255,255,255,...,255,255,255",plus cleaned
4636,"255,255,255,...,255,255,255",plus cleaned
4637,"255,255,255,...,255,255,255",plus cleaned
4638,"255,255,255,...,255,255,255",plus cleaned
4639,"255,255,255,...,255,255,255",plus cleaned
4640,"255,255,255,...,255,255,255",plus cleaned
4641,"255,255,255,...,255,255,255",plus cleaned
4642,"255,255,255,...,255,255,255",plus cleaned
4643,"255,255,255,...,255,255,255",plus cleaned
4644,"255,255,255,...,255,255,255",plus cleaned
4645,"255,255,255,...,255,255,255",plus cleaned
4646,"255,255,255,...,255,255,255",plus cleaned
4647,"255,255,255,...,255,255,255",plus cleaned
4648,"255,255,255,...,255,255,255",plus cleaned
